7,0.15,0.38,2.2,0.047,33,96,0.9928,3.13,0.39,10.4,1
5.9,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,0
8.1,0.45,0.34,8.3,0.037,33,216,0.9976,3.31,0.64,9.7,0
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,0
6.4,0.5,0.16,12.9,0.042,26,138,0.9974,3.28,0.33,9,0
6.6,0.25,0.39,1.45,0.04,40,89,0.9911,3.35,0.4,11.4,1
9.8,0.36,0.45,1.6,0.042,11,124,0.9944,2.93,0.46,10.8,0
6.4,0.125,0.29,5.85,0.042,24,99,0.992,3.23,0.32,12,1
8.7,0.22,0.42,2.3,0.053,27,114,0.994,2.99,0.43,10,0
7.4,0.41,0.34,4.7,0.042,19,127,0.9953,3.25,0.42,10.4,0
6.1,0.31,0.37,8.4,0.031,70,170,0.9934,3.42,0.4,11.7,1
9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,0
9,0.31,0.49,6.9,0.034,26,91,0.9937,2.99,0.34,11.5,0
9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,0
7.2,0.24,0.3,1.6,0.048,27,131,0.9933,3.25,0.45,10.5,0
7.2,0.25,0.32,1.5,0.047,27,132,0.9933,3.26,0.44,10.5,0
6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,0
9.1,0.27,0.32,1.1,0.031,15,151,0.9936,3.03,0.41,10.6,0
8.9,0.34,0.32,1.3,0.041,12,188,0.9953,3.17,0.49,9.5,0
6.9,0.32,0.17,7.6,0.042,69,219,0.9959,3.13,0.4,8.9,0
6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,0
6.1,0.6,0,1.3,0.042,24,79,0.9937,3.31,0.38,9.4,0
6,0.24,0.32,6.3,0.03,34,129,0.9946,3.52,0.41,10.4,0
6.4,0.25,0.41,8.6,0.042,57,173,0.9965,3,0.44,9.1,0
6.3,0.32,0.35,11.1,0.039,29,198,0.9984,3.36,0.5,9.4,1
9.8,0.44,0.4,2.8,0.036,35,167,0.9956,2.97,0.39,9.2,0
7.2,0.2,0.25,4.5,0.044,31,109,0.9949,3.23,0.36,9.4,0
7.9,0.46,0.32,4.1,0.033,40,138,0.9912,3.18,0.44,12.8,1
6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,0
7.5,0.32,0.37,1.2,0.048,22,184,0.9938,3.09,0.43,9.3,0
7,0.17,0.37,1.5,0.028,26,75,0.9922,3.3,0.46,10.8,1
7.3,0.27,0.39,6.7,0.064,28,188,0.9958,3.29,0.3,9.7,0
8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6,0
8,0.28,0.42,7.1,0.045,41,169,0.9959,3.17,0.43,10.6,0
7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,1
7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,1
8.3,0.33,0.42,1.15,0.033,18,96,0.9911,3.2,0.32,12.4,0
7.8,0.32,0.31,1.7,0.036,46,195,0.993,3.03,0.48,10.5,0
7.3,0.24,0.39,3.6,0.024,35,116,0.9928,3.17,0.51,10.9,0
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,1
7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,1
6.4,0.26,0.22,5.1,0.037,23,131,0.9944,3.29,0.32,10.1,0
8,0.66,0.72,17.55,0.042,62,233,0.9999,2.92,0.68,9.4,0
7.2,0.18,0.31,1.1,0.045,20,73,0.9925,3.32,0.4,10.8,1
8.4,0.57,0.44,10.7,0.051,46,195,0.9981,3.15,0.51,10.4,0
5.3,0.26,0.23,5.15,0.034,48,160,0.9952,3.82,0.51,10.5,1
5.7,0.245,0.33,1.1,0.049,28,150,0.9927,3.13,0.42,9.3,0
7.3,0.25,0.41,1.8,0.037,52,165,0.9911,3.29,0.39,12.2,1
7.2,0.14,0.35,1.2,0.036,15,73,0.9938,3.46,0.39,9.9,0
7.6,0.31,0.29,10.5,0.04,21,145,0.9966,3.04,0.35,9.4,0
7,0.39,0.31,5.3,0.169,32,162,0.9965,3.2,0.48,9.4,0
7.6,0.31,0.29,10.5,0.04,21,145,0.9966,3.04,0.35,9.4,0
7.4,0.31,0.74,10.7,0.039,51,147,0.9977,3.02,0.43,8.7,0
6.6,0.16,0.29,1.8,0.05,40,147,0.9912,3.06,0.44,11.4,1
8,0.59,0.71,17.35,0.038,61,228,1,2.95,0.75,9.3,0
9.7,0.14,0.59,1.5,0.049,23,142,0.9958,2.98,0.62,9.5,0
7,0.15,0.34,1.4,0.039,21,177,0.9927,3.32,0.62,10.8,0
6.2,0.2,0.26,1.7,0.093,40,161,0.9924,3.44,0.66,11,0
8.4,0.19,0.43,2.1,0.052,20,104,0.994,2.85,0.46,9.5,0
7.8,0.21,0.39,1.8,0.034,62,180,0.991,3.09,0.75,12.6,1
7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,1
7.3,0.23,0.37,1.9,0.041,51,165,0.9908,3.26,0.4,12.2,1
7,0.46,0.39,6.2,0.039,46,163,0.9928,3.21,0.35,12.2,1
7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,1
6.8,0.35,0.32,2.4,0.048,35,103,0.9911,3.28,0.46,12,1
6.5,0.19,0.32,1.4,0.04,31,132,0.9922,3.36,0.54,10.8,1
6.7,0.13,0.28,1.2,0.046,35,140,0.9927,3.33,0.33,10.1,1
8.3,0.26,0.41,9.2,0.042,41,162,0.9944,3.1,0.38,12,1
6.2,0.3,0.32,1.7,0.032,30,130,0.9911,3.28,0.41,11.2,1
6.9,0.28,0.3,1.6,0.047,46,132,0.9918,3.35,0.38,11.1,1
6.9,0.19,0.33,1.6,0.039,27,98,0.9898,3.09,0.46,12.3,1
7.4,0.4,0.29,5.4,0.044,31,122,0.994,3.3,0.5,11.1,1
9,0.31,0.48,6.6,0.043,11,73,0.9938,2.9,0.38,11.6,0
5.9,0.415,0.02,0.8,0.038,22,63,0.9932,3.36,0.36,9.3,0
6.9,0.35,0.74,1,0.044,18,132,0.992,3.13,0.55,10.2,0
5.3,0.165,0.24,1.1,0.051,25,105,0.9925,3.32,0.47,9.1,0
9.8,0.25,0.74,10,0.056,36,225,0.9977,3.06,0.43,10,0
7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3,0
8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,1
6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,0
6.1,0.22,0.49,1.5,0.051,18,87,0.9928,3.3,0.46,9.6,0
7.4,0.25,0.49,1.1,0.042,35,156,0.9917,3.13,0.55,11.3,0
6.9,0.23,0.24,14.2,0.053,19,94,0.9982,3.17,0.5,9.6,0
8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,1
6.3,0.23,0.49,7.1,0.05,67,210,0.9951,3.23,0.34,9.5,0
8,0.25,0.49,1.2,0.061,27,117,0.9938,3.08,0.34,9.4,0
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,1
8.3,0.21,0.49,19.8,0.054,50,231,1.0012,2.99,0.54,9.2,0
6.9,0.34,0.74,11.2,0.069,44,150,0.9968,3,0.81,9.2,0
8,0.44,0.49,9.1,0.031,46,151,0.9926,3.16,0.27,12.7,1
7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2,0
7.1,0.25,0.49,3,0.03,30,96,0.9903,3.13,0.39,12.3,1
7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8,1
7.8,0.21,0.49,1.35,0.052,6,48,0.9911,3.15,0.28,11.4,0
6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,0
7.1,0.85,0.49,8.7,0.028,40,184,0.9962,3.22,0.36,10.7,0
6.9,0.25,0.24,3.6,0.057,13,85,0.9942,2.99,0.48,9.5,0
6.8,0.27,0.49,1.2,0.044,35,126,0.99,3.13,0.48,12.1,1
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,0
6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2,0
6.8,0.36,0.24,4.6,0.039,24,124,0.9909,3.27,0.34,12.6,1
7.9,0.2,0.49,1.6,0.053,15,144,0.993,3.16,0.47,10.5,0
7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11,1
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,0
6.6,0.3,0.24,1.2,0.034,17,121,0.9933,3.13,0.36,9.2,0
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,0
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,0
7.5,0.23,0.49,7.7,0.049,61,209,0.9941,3.14,0.3,11.1,1
6.9,0.3,0.49,7.6,0.057,25,156,0.9962,3.43,0.63,11,1
6.9,0.24,0.49,1.3,0.032,35,148,0.9932,3.45,0.57,10.7,1
7.1,0.34,0.49,1.5,0.027,26,126,0.99,3.3,0.33,12.2,1
7.6,0.18,0.49,18.05,0.046,36,158,0.9996,3.06,0.41,9.2,0
7.5,0.19,0.49,1.8,0.055,19,110,0.9946,3.33,0.44,9.9,0
6.7,0.3,0.74,5,0.038,35,157,0.9945,3.21,0.46,9.9,0
8.5,0.17,0.49,8.8,0.048,23,108,0.9947,2.88,0.34,10.5,0
6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,0
8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,1
6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,0
9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,0
5.6,0.39,0.24,4.7,0.034,27,77,0.9906,3.28,0.36,12.7,0
5.6,0.41,0.24,1.9,0.034,10,53,0.98815,3.32,0.5,13.5,1
6.7,0.41,0.01,2.8,0.048,39,137,0.9942,3.24,0.35,9.5,0
7.1,0.26,0.49,2.2,0.032,31,113,0.9903,3.37,0.42,12.9,1
5.8,0.19,0.49,4.9,0.04,44,118,0.9935,3.34,0.38,9.5,1
6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,0
8.1,0.2,0.49,11.8,0.048,46,212,0.9968,3.09,0.46,10,1
8,0.29,0.49,11.7,0.035,40,131,0.9958,3.14,0.34,10.8,0
6.2,0.22,0.49,6,0.029,31,128,0.9928,3.41,0.36,11.3,1
7.4,0.19,0.49,6.7,0.037,15,110,0.9938,3.2,0.38,11,1
7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,0
7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,0
7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,1
7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,1
7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5,1
7.1,0.3,0.49,1.6,0.045,31,100,0.9942,3.4,0.59,10.2,0
7.6,0.31,0.49,3.95,0.044,27,131,0.9912,3.08,0.67,12.8,1
6.6,0.46,0.49,7.4,0.052,19,184,0.9956,3.11,0.38,9,0
7.8,0.28,0.49,1.3,0.046,27,142,0.9936,3.09,0.59,10.2,0
6.6,0.325,0.49,7.7,0.049,53,217,0.996,3.16,0.4,9.3,0
6.7,0.21,0.49,1.4,0.047,30,114,0.9914,2.92,0.42,10.8,1
8.1,0.28,0.46,15.4,0.059,32,177,1.0004,3.27,0.58,9,0
6.5,0.13,0.37,1,0.036,48,114,0.9911,3.41,0.51,11.5,1
7.8,0.445,0.56,1,0.04,8,84,0.9938,3.25,0.43,10.8,0
7.9,0.18,0.33,1.2,0.033,20,72,0.9922,3.12,0.38,10.5,1
6.4,0.35,0.2,5.7,0.034,18,117,0.9944,3.33,0.43,10.1,0
7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,1
7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,1
7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,1
6.7,0.25,0.26,1.55,0.041,118.5,216,0.9949,3.55,0.63,9.4,0
9,0.43,0.3,1.5,0.05,7,175,0.9951,3.11,0.45,9.7,0
7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,1
7.9,0.29,0.36,11.1,0.033,43,208,0.9969,3.14,0.46,10.3,0
6.5,0.27,0.19,4.2,0.046,6,114,0.9955,3.25,0.35,8.6,0
6.8,0.22,0.3,13.6,0.055,50,180,0.9984,3.44,0.39,9.8,0
6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,0
9.3,0.2,0.33,1.7,0.05,28,178,0.9954,3.16,0.43,9,0
7.6,0.2,0.39,2.6,0.044,30,180,0.9941,3.46,0.44,10.8,1
8.2,0.15,0.48,2.7,0.052,24,190,0.995,3.5,0.45,10.9,1
6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,0
6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,0
7.5,0.15,0.38,1.8,0.054,19,101,0.9946,3.24,0.44,10,0
8.4,0.29,0.29,1.05,0.032,4,55,0.9908,2.91,0.32,11.4,0
6.6,0.22,0.58,1.1,0.133,52,136,0.9932,3.1,0.3,9.1,0
6.1,0.34,0.31,12,0.053,46,238,0.9977,3.16,0.48,8.6,0
6.7,0.16,0.28,2.5,0.046,40,153,0.9921,3.38,0.51,11.4,1
7.4,0.23,0.25,1.4,0.049,43,141,0.9934,3.42,0.54,10.2,1
6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,0
6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,0
6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,0
6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,0
7.7,0.43,0.28,4.5,0.046,33,102,0.9918,3.16,0.56,12.2,1
6.6,0.25,0.35,14,0.069,42,163,0.999,3.56,0.47,9.8,0
6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,1
6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,1
7.2,0.26,0.3,2.1,0.033,50,158,0.9909,3.33,0.43,12.1,1
9.4,0.16,0.3,1.4,0.042,26,176,0.9954,3.15,0.46,9.1,0
7.4,0.35,0.31,17.95,0.062,42,187,1.0002,3.27,0.64,9.1,0
6.6,0.37,0.24,2,0.064,23,120,0.9946,3.32,0.54,9.4,0
7.1,0.37,0.32,1.4,0.037,27,126,0.9918,3.19,0.62,12,0
9.4,0.16,0.23,1.6,0.042,14,67,0.9942,3.07,0.32,9.5,0
7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,0
7.6,0.38,0.2,3.4,0.046,9,116,0.9944,3.15,0.41,9.4,0
7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,0
7.6,0.38,0.2,3.4,0.046,9,116,0.9944,3.15,0.41,9.4,0
8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,1
6.7,0.27,0.3,13.9,0.029,34,131,0.9953,3.36,0.5,12,1
7.4,0.29,0.31,1.7,0.035,23,110,0.9926,3.07,0.38,10.9,0
8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,1
6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,0
7.1,0.32,0.4,1.5,0.034,13,84,0.9944,3.42,0.6,10.4,0
6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,0
7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,1
7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,1
8,0.55,0.42,12.6,0.211,37,213,0.9988,2.99,0.56,9.3,0
7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,1
7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,1
7.6,0.26,0.58,7.9,0.041,62,180,0.9966,3.07,0.38,9,0
7.1,0.25,0.25,1.6,0.046,50,181,0.9925,3.2,0.42,11,1
6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5,1
8.9,0.34,0.34,1.6,0.056,13,176,0.9946,3.14,0.47,9.7,0
8.9,0.33,0.34,1.4,0.056,14,171,0.9946,3.13,0.47,9.7,0
7.3,0.13,0.31,2.3,0.054,22,104,0.9924,3.24,0.92,11.5,1
8.2,0.18,0.28,8.5,0.035,41,140,0.9952,3.04,0.37,10.1,1
5.8,0.33,0.2,16.05,0.047,26,166,0.9976,3.09,0.46,8.9,0
5.8,0.33,0.2,16.05,0.047,26,166,0.9976,3.09,0.46,8.9,0
7.9,0.29,0.31,7.35,0.034,37,154,0.9938,3.06,0.31,10.8,0
6.4,0.22,0.32,7.9,0.029,34,124,0.9948,3.4,0.39,10.2,0
7.3,0.24,0.41,13.6,0.05,41,178,0.9988,3.37,0.43,9.7,0
7.2,0.24,0.4,17.85,0.049,50,185,1,3.34,0.42,9.6,0
7.6,0.15,0.4,1.3,0.036,24,112,0.9932,3.14,0.76,10,0
7.6,0.33,0.41,13.7,0.045,44,197,0.9989,3.18,0.64,9.1,0
6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,0
6.8,0.24,0.31,18.3,0.046,40,142,1,3.3,0.41,8.7,0
6.7,0.44,0.31,1.9,0.03,41,104,0.99,3.29,0.62,12.6,1
7.4,0.21,0.3,7.9,0.039,14,118,0.9942,2.96,0.34,10.4,0
6,0.28,0.35,1.9,0.037,16,120,0.9933,3.16,0.69,10.6,0
7.9,0.37,0.3,2.7,0.029,64,158,0.9916,3.12,0.59,12,1
7.6,0.13,0.34,9.3,0.062,40,126,0.9966,3.21,0.39,9.6,0
8.1,0.26,0.33,11.1,0.052,52.5,158,0.9976,3.03,0.49,10.2,1
7.6,0.13,0.34,9.3,0.062,40,126,0.9966,3.21,0.39,9.6,0
7.1,0.25,0.28,1.6,0.052,46,169,0.9926,3.05,0.41,10.5,0
7.2,0.16,0.35,1.2,0.031,27,84,0.9928,3.33,0.34,9.9,0
6.3,0.25,0.44,11.6,0.041,48,195,0.9968,3.18,0.52,9.5,0
6,0.45,0.42,1.1,0.051,61,197,0.9932,3.02,0.4,9,0
8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,0
8.1,0.31,0.36,8.2,0.028,29,142,0.9925,3.01,0.34,13,1
8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,0
7.2,0.15,0.33,1.1,0.027,16,63,0.9937,3.37,0.4,9.9,0
8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1,0
8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1,0
8.2,0.21,0.48,1.4,0.041,11,99,0.9958,3.17,0.57,9.9,0
6.8,0.31,0.42,6.9,0.046,50,173,0.9958,3.19,0.46,9,0
7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8,0
7.5,0.26,0.26,18.35,0.084,33,139,1.0011,3.17,0.39,8.8,0
6.4,0.43,0.27,1.1,0.054,5,110,0.9939,3.24,0.52,9.1,0
6.8,0.31,0.09,1.4,0.04,56,145,0.9922,3.19,0.46,10,0
7.2,0.15,0.39,1.8,0.043,21,159,0.9948,3.52,0.47,10,0
8,0.4,0.33,7.7,0.034,27,98,0.9935,3.18,0.41,12.2,1
7.2,0.15,0.39,1.8,0.043,21,159,0.9948,3.52,0.47,10,0
9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,0
9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,0
7,0.2,0.34,2.1,0.049,12,136,0.9922,3.25,0.46,11.6,1
7.2,0.23,0.33,12.7,0.049,50,183,0.9987,3.41,0.4,9.8,0
8.8,0.2,0.28,1.1,0.018,18,72,0.9926,2.97,0.35,10.4,0
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,0
5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,0
8.3,0.33,0.43,9.2,0.046,22,126,0.9982,3.38,0.47,9.3,0
6.8,0.34,0.44,6.6,0.052,28,156,0.9955,3.14,0.41,9.6,0
6.8,0.33,0.44,7,0.05,29,155,0.9955,3.14,0.42,9.5,0
6.3,0.28,0.24,8.45,0.031,32,172,0.9958,3.39,0.57,9.7,1
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,0
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,0
6.8,0.21,0.27,18.15,0.042,41,146,1.0001,3.3,0.36,8.7,0
6.7,0.31,0.31,4.9,0.031,20,151,0.9926,3.36,0.82,12,1
7.8,0.27,0.28,1.8,0.05,21,127,0.9934,3.15,0.44,9.9,0
6.6,0.23,0.27,5.6,0.043,43,164,0.9953,3.27,0.76,9.5,0
6.6,0.27,0.29,5.3,0.045,57,189,0.9953,3.31,0.79,9.8,0
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,0
6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6,0
9.4,0.3,0.32,10.7,0.029,14,111,0.9958,2.85,0.42,10.6,0
7.2,0.25,0.19,8,0.044,51,172,0.9964,3.16,0.44,9.2,0
7.2,0.24,0.19,7.7,0.045,53,176,0.9958,3.17,0.38,9.5,0
6.8,0.32,0.34,6,0.05,5,129,0.9953,3.19,0.4,9.1,0
6,0.16,0.3,6.7,0.043,43,153,0.9951,3.63,0.46,10.6,0
6.2,0.34,0.3,11.1,0.047,28,237,0.9981,3.18,0.49,8.7,0
6,0.27,0.15,1.5,0.056,35,128,0.9936,3.12,0.45,8.8,0
6,0.16,0.3,6.7,0.043,43,153,0.9951,3.63,0.46,10.6,0
6.8,0.32,0.34,6,0.05,5,129,0.9953,3.19,0.4,9.1,0
8.5,0.24,0.47,15.2,0.057,40,234,1.0005,3.02,0.66,9,0
5.7,0.33,0.15,1.9,0.05,20,93,0.9934,3.38,0.62,9.9,0
8,0.16,0.36,1.5,0.033,14,122,0.9941,3.2,0.39,10.3,0
6.9,0.26,0.33,12.6,0.051,59,173,0.998,3.39,0.38,9.9,0
9.1,0.33,0.38,1.7,0.062,50.5,344,0.9958,3.1,0.7,9.5,0
6.8,0.28,0.39,1.4,0.036,15,115,0.9918,3.27,0.72,11.7,0
5.5,0.24,0.32,8.7,0.06,19,102,0.994,3.27,0.31,10.4,0
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,0
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,0
7.5,0.26,0.52,13.2,0.047,64,179,0.9982,3.1,0.46,9,0
7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6,0
6.3,0.24,0.37,1.8,0.031,6,61,0.9897,3.3,0.34,12.2,0
6.8,0.37,0.28,4,0.03,29,79,0.99,3.23,0.46,12.4,1
8.4,0.22,0.28,18.8,0.028,55,130,0.998,2.96,0.35,11.6,0
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,0
7.4,0.19,0.3,12.8,0.053,48.5,212,0.9986,3.14,0.49,9.1,1
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,0
6.6,0.32,0.27,10.9,0.041,37,146,0.9963,3.24,0.47,10,0
6.3,0.3,0.24,6.6,0.04,38,141,0.995,3.22,0.47,9.5,0
7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,1
6.5,0.39,0.81,1.2,0.217,14,74,0.9936,3.08,0.53,9.5,0
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,0
9.2,0.23,0.35,10.7,0.037,34,145,0.9981,3.09,0.32,9.7,0
6.8,0.25,0.18,1.4,0.056,13,137,0.9935,3.11,0.42,9.5,0
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,0
6.4,0.24,0.23,7.3,0.069,31,157,0.9962,3.25,0.53,9.1,0
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,0
7.7,0.39,0.34,10,0.056,35,178,0.9974,3.26,0.6,10.2,0
6.6,0.23,0.24,3.9,0.045,36,138,0.9922,3.15,0.64,11.3,1
7.1,0.26,0.3,2,0.031,13,128,0.9917,3.19,0.49,11.4,0
7.4,0.24,0.26,1.6,0.058,53,150,0.9936,3.18,0.5,9.9,1
7.1,0.26,0.3,2,0.031,13,128,0.9917,3.19,0.49,11.4,0
6.5,0.24,0.36,2.2,0.027,36,134,0.9898,3.28,0.36,12.5,1
8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,1
8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,1
7.7,0.27,0.61,12,0.046,64,179,0.9982,3.07,0.46,8.9,0
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,0
6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,0
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,0
6.7,0.23,0.42,11.2,0.047,52,171,0.99758,3.54,0.74,10.4,0
7,0.36,0.14,11.6,0.043,35,228,0.9977,3.13,0.51,8.9,0
7.5,0.31,0.24,7.1,0.031,28,141,0.99397,3.16,0.38,10.6,1
6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,0
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,0
7.4,0.18,0.29,1.4,0.042,34,101,0.99384,3.54,0.6,10.5,1
6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,0
6.1,0.46,0.32,6.2,0.053,10,94,0.99537,3.35,0.47,10.1,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,0
6.6,0.41,0.24,4.9,0.158,47,144,0.99471,3.17,0.49,9.4,0
7.4,0.33,0.26,15.6,0.049,67,210,0.99907,3.06,0.68,9.5,0
7,0.36,0.3,5,0.04,40,143,0.99173,3.33,0.42,12.2,1
5.6,0.295,0.2,2.2,0.049,18,134,0.99378,3.21,0.68,10,0
9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,0
9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,0
7.5,0.24,0.62,10.6,0.045,51,153,0.99779,3.16,0.44,8.8,0
4.6,0.445,0,1.4,0.053,11,178,0.99426,3.79,0.55,10.2,0
8.3,0.27,0.34,10.2,0.048,50,118,0.99716,3.18,0.51,10.3,0
6.8,0.26,0.22,4.8,0.041,110,198,0.99437,3.29,0.67,10.6,0
6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,0
7.7,0.28,0.63,11.1,0.039,58,179,0.9979,3.08,0.44,8.8,0
7.9,0.46,0.4,10.1,0.168,19,184,0.99782,3.06,0.62,9.5,0
